LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
2.0	0.6	0.5	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.6	0.4	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.7	0.7	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.6	0.0	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.6	0.1	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.6	0.2	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.7	0.3	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.7	0.4	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.7	0.5	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.8	0.8	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.9	1.0	12	7	20	0	0	1.0	0.741	0.821	0.632	1.0	0.775	0.368
2.0	0.5	0.2	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.5	0.3	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.5	0.0	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.5	0.1	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.6	0.3	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.8	0.7	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
2.0	0.4	0.0	12	6	21	0	0	1.0	0.778	0.846	0.667	1.0	0.8	0.333
