LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.1	0.0	1	0	129	0	31	0.031	1.0	0.807	1.0	0.031	0.06	0.0
0.75	0.1	0.1	1	0	129	0	31	0.031	1.0	0.807	1.0	0.031	0.06	0.0
0.75	0.1	0.2	1	0	129	0	31	0.031	1.0	0.807	1.0	0.031	0.06	0.0
0.75	0.1	0.3	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.1	0.4	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.1	0.5	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.1	0.6	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.1	0.7	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.1	0.8	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.1	0.9	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.1	1.0	0	0	129	0	32	0.0	1.0	0.801	0.0	0.0	0.0	1.0
0.75	0.2	0.0	13	0	129	0	19	0.406	1.0	0.882	1.0	0.406	0.578	0.0
0.75	0.2	0.1	10	0	129	0	22	0.312	1.0	0.863	1.0	0.312	0.476	0.0
0.75	0.2	0.2	5	0	129	0	27	0.156	1.0	0.832	1.0	0.156	0.27	0.0
0.75	0.2	0.3	4	0	129	0	28	0.125	1.0	0.826	1.0	0.125	0.222	0.0
0.75	0.2	0.4	4	0	129	0	28	0.125	1.0	0.826	1.0	0.125	0.222	0.0
0.75	0.2	0.5	3	0	129	0	29	0.094	1.0	0.82	1.0	0.094	0.172	0.0
0.75	0.2	0.6	2	0	129	0	30	0.062	1.0	0.814	1.0	0.062	0.117	0.0
0.75	0.2	0.7	1	0	129	0	31	0.031	1.0	0.807	1.0	0.031	0.06	0.0
0.75	0.2	0.8	1	0	129	0	31	0.031	1.0	0.807	1.0	0.031	0.06	0.0
0.75	0.2	0.9	1	0	129	0	31	0.031	1.0	0.807	1.0	0.031	0.06	0.0
0.75	0.2	1.0	1	0	129	0	31	0.031	1.0	0.807	1.0	0.031	0.06	0.0
0.75	0.3	0.0	21	0	129	0	11	0.656	1.0	0.932	1.0	0.656	0.792	0.0
0.75	0.3	0.1	16	0	129	0	16	0.5	1.0	0.901	1.0	0.5	0.667	0.0
0.75	0.3	0.2	15	0	129	0	17	0.469	1.0	0.894	1.0	0.469	0.639	0.0
0.75	0.3	0.3	12	0	129	0	20	0.375	1.0	0.876	1.0	0.375	0.545	0.0
0.75	0.3	0.4	11	0	129	0	21	0.344	1.0	0.87	1.0	0.344	0.512	0.0
0.75	0.3	0.5	8	0	129	0	24	0.25	1.0	0.851	1.0	0.25	0.4	0.0
0.75	0.3	0.6	5	0	129	0	27	0.156	1.0	0.832	1.0	0.156	0.27	0.0
0.75	0.3	0.7	5	0	129	0	27	0.156	1.0	0.832	1.0	0.156	0.27	0.0
0.75	0.3	0.8	4	0	129	0	28	0.125	1.0	0.826	1.0	0.125	0.222	0.0
0.75	0.3	0.9	3	0	129	0	29	0.094	1.0	0.82	1.0	0.094	0.172	0.0
0.75	0.3	1.0	3	0	129	0	29	0.094	1.0	0.82	1.0	0.094	0.172	0.0
0.75	0.4	0.0	26	0	129	0	6	0.812	1.0	0.963	1.0	0.812	0.896	0.0
0.75	0.4	0.1	25	0	129	0	7	0.781	1.0	0.957	1.0	0.781	0.877	0.0
0.75	0.4	0.2	24	0	129	0	8	0.75	1.0	0.95	1.0	0.75	0.857	0.0
0.75	0.4	0.3	19	0	129	0	13	0.594	1.0	0.919	1.0	0.594	0.745	0.0
0.75	0.4	0.4	16	0	129	0	16	0.5	1.0	0.901	1.0	0.5	0.667	0.0
0.75	0.4	0.5	14	0	129	0	18	0.438	1.0	0.888	1.0	0.438	0.609	0.0
0.75	0.4	0.6	12	0	129	0	20	0.375	1.0	0.876	1.0	0.375	0.545	0.0
0.75	0.4	0.7	10	0	129	0	22	0.312	1.0	0.863	1.0	0.312	0.476	0.0
0.75	0.4	0.8	8	0	129	0	24	0.25	1.0	0.851	1.0	0.25	0.4	0.0
0.75	0.4	0.9	6	0	129	0	26	0.188	1.0	0.839	1.0	0.188	0.316	0.0
0.75	0.4	1.0	5	0	129	0	27	0.156	1.0	0.832	1.0	0.156	0.27	0.0
0.75	0.5	0.0	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.5	0.1	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.5	0.2	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.5	0.3	26	0	129	0	6	0.812	1.0	0.963	1.0	0.812	0.896	0.0
0.75	0.5	0.4	24	0	129	0	8	0.75	1.0	0.95	1.0	0.75	0.857	0.0
0.75	0.5	0.5	22	0	129	0	10	0.688	1.0	0.938	1.0	0.688	0.815	0.0
0.75	0.5	0.6	19	0	129	0	13	0.594	1.0	0.919	1.0	0.594	0.745	0.0
0.75	0.5	0.7	17	0	129	0	15	0.531	1.0	0.907	1.0	0.531	0.694	0.0
0.75	0.5	0.8	13	0	129	0	19	0.406	1.0	0.882	1.0	0.406	0.578	0.0
0.75	0.5	0.9	13	0	129	0	19	0.406	1.0	0.882	1.0	0.406	0.578	0.0
0.75	0.5	1.0	10	0	129	0	22	0.312	1.0	0.863	1.0	0.312	0.476	0.0
0.75	0.6	0.0	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.6	0.1	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.6	0.2	28	1	128	0	4	0.875	0.992	0.969	0.966	0.875	0.918	0.034
0.75	0.6	0.3	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.6	0.4	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.6	0.5	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.6	0.6	25	1	128	0	7	0.781	0.992	0.95	0.962	0.781	0.862	0.038
0.75	0.6	0.7	24	0	129	0	8	0.75	1.0	0.95	1.0	0.75	0.857	0.0
0.75	0.6	0.8	20	0	129	0	12	0.625	1.0	0.925	1.0	0.625	0.769	0.0
0.75	0.6	0.9	19	0	129	0	13	0.594	1.0	0.919	1.0	0.594	0.745	0.0
0.75	0.6	1.0	16	0	129	0	16	0.5	1.0	0.901	1.0	0.5	0.667	0.0
0.75	0.7	0.0	29	3	126	0	3	0.906	0.977	0.963	0.906	0.906	0.906	0.094
0.75	0.7	0.1	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.2	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.3	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.4	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.5	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.7	0.6	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.7	0.7	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.7	0.8	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.7	0.9	25	1	128	0	7	0.781	0.992	0.95	0.962	0.781	0.862	0.038
0.75	0.7	1.0	23	0	129	0	9	0.719	1.0	0.944	1.0	0.719	0.837	0.0
0.75	0.8	0.0	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.8	0.1	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.8	0.2	29	3	126	0	3	0.906	0.977	0.963	0.906	0.906	0.906	0.094
0.75	0.8	0.3	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.4	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.5	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.6	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.7	28	2	127	0	4	0.875	0.984	0.963	0.933	0.875	0.903	0.067
0.75	0.8	0.8	27	2	127	0	5	0.844	0.984	0.957	0.931	0.844	0.885	0.069
0.75	0.8	0.9	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.8	1.0	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.9	0.0	30	6	123	0	2	0.938	0.953	0.95	0.833	0.938	0.882	0.167
0.75	0.9	0.1	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	0.9	0.2	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	0.9	0.3	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.9	0.4	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.9	0.5	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.9	0.6	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.9	0.7	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.9	0.8	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.9	0.9	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.9	1.0	27	2	127	0	5	0.844	0.984	0.957	0.931	0.844	0.885	0.069
0.75	1.0	0.0	30	12	117	0	2	0.938	0.907	0.913	0.714	0.938	0.811	0.286
0.75	1.0	0.1	30	11	118	0	2	0.938	0.915	0.919	0.732	0.938	0.822	0.268
0.75	1.0	0.2	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.0	0.3	30	5	124	0	2	0.938	0.961	0.957	0.857	0.938	0.896	0.143
0.75	1.0	0.4	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	1.0	0.5	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	1.0	0.6	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	1.0	0.7	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	1.0	0.8	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	1.0	0.9	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	1.0	1.0	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	1.1	0.0	31	19	110	0	1	0.969	0.853	0.876	0.62	0.969	0.756	0.38
0.75	1.1	0.1	30	13	116	0	2	0.938	0.899	0.907	0.698	0.938	0.8	0.302
0.75	1.1	0.2	30	12	117	0	2	0.938	0.907	0.913	0.714	0.938	0.811	0.286
0.75	1.1	0.3	30	10	119	0	2	0.938	0.922	0.925	0.75	0.938	0.834	0.25
0.75	1.1	0.4	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.1	0.5	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.1	0.6	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	1.1	0.7	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	1.1	0.8	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	1.1	0.9	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	1.1	1.0	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	1.2	0.0	31	31	98	0	1	0.969	0.76	0.801	0.5	0.969	0.66	0.5
0.75	1.2	0.1	31	26	103	0	1	0.969	0.798	0.832	0.544	0.969	0.697	0.456
0.75	1.2	0.2	31	17	112	0	1	0.969	0.868	0.888	0.646	0.969	0.775	0.354
0.75	1.2	0.3	31	13	116	0	1	0.969	0.899	0.913	0.705	0.969	0.816	0.295
0.75	1.2	0.4	30	12	117	0	2	0.938	0.907	0.913	0.714	0.938	0.811	0.286
0.75	1.2	0.5	30	8	121	0	2	0.938	0.938	0.938	0.789	0.938	0.857	0.211
0.75	1.2	0.6	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.2	0.7	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.2	0.8	30	6	123	0	2	0.938	0.953	0.95	0.833	0.938	0.882	0.167
0.75	1.2	0.9	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	1.2	1.0	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	1.3	0.0	31	39	90	0	1	0.969	0.698	0.752	0.443	0.969	0.608	0.557
0.75	1.3	0.1	31	36	93	0	1	0.969	0.721	0.77	0.463	0.969	0.627	0.537
0.75	1.3	0.2	31	32	97	0	1	0.969	0.752	0.795	0.492	0.969	0.653	0.508
0.75	1.3	0.3	31	22	107	0	1	0.969	0.829	0.857	0.585	0.969	0.73	0.415
0.75	1.3	0.4	31	16	113	0	1	0.969	0.876	0.894	0.66	0.969	0.785	0.34
0.75	1.3	0.5	31	13	116	0	1	0.969	0.899	0.913	0.705	0.969	0.816	0.295
0.75	1.3	0.6	31	12	117	0	1	0.969	0.907	0.919	0.721	0.969	0.827	0.279
0.75	1.3	0.7	30	8	121	0	2	0.938	0.938	0.938	0.789	0.938	0.857	0.211
0.75	1.3	0.8	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.3	0.9	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.3	1.0	30	7	122	0	2	0.938	0.946	0.944	0.811	0.938	0.87	0.189
0.75	1.4	0.0	31	42	87	0	1	0.969	0.674	0.733	0.425	0.969	0.591	0.575
0.75	1.4	0.1	31	41	88	0	1	0.969	0.682	0.739	0.431	0.969	0.597	0.569
0.75	1.4	0.2	31	38	91	0	1	0.969	0.705	0.758	0.449	0.969	0.614	0.551
0.75	1.4	0.3	31	35	94	0	1	0.969	0.729	0.776	0.47	0.969	0.633	0.53
0.75	1.4	0.4	31	31	98	0	1	0.969	0.76	0.801	0.5	0.969	0.66	0.5
