LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
2.0	0.1	0.0	1	1	107	1	52	0.019	0.991	0.667	0.5	0.019	0.037	0.5
2.0	0.1	0.1	1	1	107	1	52	0.019	0.991	0.667	0.5	0.019	0.037	0.5
2.0	0.1	0.2	1	1	107	1	52	0.019	0.991	0.667	0.5	0.019	0.037	0.5
2.0	0.1	0.3	0	1	107	1	53	0.0	0.991	0.66	0.0	0.0	0.0	1.0
2.0	0.1	0.4	0	1	107	1	53	0.0	0.991	0.66	0.0	0.0	0.0	1.0
2.0	0.1	0.5	0	0	108	1	53	0.0	1.0	0.667	0.0	0.0	0.0	1.0
2.0	0.1	0.6	0	0	108	1	53	0.0	1.0	0.667	0.0	0.0	0.0	1.0
2.0	0.1	0.7	0	0	108	1	53	0.0	1.0	0.667	0.0	0.0	0.0	1.0
2.0	0.1	0.8	0	0	108	1	53	0.0	1.0	0.667	0.0	0.0	0.0	1.0
2.0	0.1	0.9	0	0	108	1	53	0.0	1.0	0.667	0.0	0.0	0.0	1.0
2.0	0.1	1.0	0	0	108	1	53	0.0	1.0	0.667	0.0	0.0	0.0	1.0
2.0	0.2	0.0	20	1	107	1	33	0.37	0.991	0.784	0.952	0.37	0.533	0.048
2.0	0.2	0.1	11	1	107	1	42	0.204	0.991	0.728	0.917	0.204	0.334	0.083
2.0	0.2	0.2	7	1	107	1	46	0.13	0.991	0.704	0.875	0.13	0.226	0.125
2.0	0.2	0.3	3	1	107	1	50	0.056	0.991	0.679	0.75	0.056	0.104	0.25
2.0	0.2	0.4	2	1	107	1	51	0.037	0.991	0.673	0.667	0.037	0.07	0.333
2.0	0.2	0.5	2	1	107	1	51	0.037	0.991	0.673	0.667	0.037	0.07	0.333
2.0	0.2	0.6	1	1	107	1	52	0.019	0.991	0.667	0.5	0.019	0.037	0.5
2.0	0.2	0.7	1	1	107	1	52	0.019	0.991	0.667	0.5	0.019	0.037	0.5
2.0	0.2	0.8	1	1	107	1	52	0.019	0.991	0.667	0.5	0.019	0.037	0.5
2.0	0.2	0.9	1	0	108	1	52	0.019	1.0	0.673	1.0	0.019	0.037	0.0
2.0	0.2	1.0	1	0	108	1	52	0.019	1.0	0.673	1.0	0.019	0.037	0.0
2.0	0.3	0.0	37	1	107	1	16	0.685	0.991	0.889	0.974	0.685	0.804	0.026
2.0	0.3	0.1	31	1	107	1	22	0.574	0.991	0.852	0.969	0.574	0.721	0.031
2.0	0.3	0.2	25	1	107	1	28	0.463	0.991	0.815	0.962	0.463	0.625	0.038
2.0	0.3	0.3	18	1	107	1	35	0.333	0.991	0.772	0.947	0.333	0.493	0.053
2.0	0.3	0.4	10	1	107	1	43	0.185	0.991	0.722	0.909	0.185	0.307	0.091
2.0	0.3	0.5	7	1	107	1	46	0.13	0.991	0.704	0.875	0.13	0.226	0.125
2.0	0.3	0.6	6	1	107	1	47	0.111	0.991	0.698	0.857	0.111	0.197	0.143
