LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
2.0	0.4	0.1	6	1	107	6	42	0.11	0.99	0.7	0.86	0.11	0.2	0.14
2.0	0.4	0.2	6	1	107	6	42	0.11	0.99	0.7	0.86	0.11	0.2	0.14
2.0	0.4	0.3	11	1	107	6	37	0.2	0.99	0.73	0.92	0.2	0.33	0.08
2.0	0.4	0.4	17	1	107	6	31	0.31	0.99	0.77	0.94	0.31	0.47	0.06
2.0	0.4	0.5	24	1	107	6	24	0.44	0.99	0.81	0.96	0.44	0.6	0.04
2.0	0.4	0.6	30	1	107	6	18	0.56	0.99	0.85	0.97	0.56	0.71	0.03
2.0	0.4	0.7	36	1	107	6	12	0.67	0.99	0.88	0.97	0.67	0.79	0.03
2.0	0.4	0.8	39	1	107	6	9	0.72	0.99	0.9	0.97	0.72	0.83	0.03
2.0	0.4	0.9	40	1	107	6	8	0.74	0.99	0.91	0.98	0.74	0.84	0.02
2.0	0.4	1.0	43	1	107	6	5	0.8	0.99	0.93	0.98	0.8	0.88	0.02
2.0	0.5	0.0	9	1	107	6	39	0.17	0.99	0.72	0.9	0.17	0.29	0.1
2.0	0.5	0.1	15	1	107	6	33	0.28	0.99	0.75	0.94	0.28	0.43	0.06
2.0	0.5	0.2	24	1	107	6	24	0.44	0.99	0.81	0.96	0.44	0.6	0.04
2.0	0.5	0.3	28	1	107	6	20	0.52	0.99	0.83	0.97	0.52	0.68	0.03
2.0	0.5	0.4	33	1	107	6	15	0.61	0.99	0.86	0.97	0.61	0.75	0.03
2.0	0.5	0.5	39	1	107	6	9	0.72	0.99	0.9	0.97	0.72	0.83	0.03
2.0	0.5	0.6	40	1	107	6	8	0.74	0.99	0.91	0.98	0.74	0.84	0.02
2.0	0.5	0.7	42	1	107	6	6	0.78	0.99	0.92	0.98	0.78	0.87	0.02
2.0	0.5	0.8	45	2	106	6	3	0.83	0.98	0.93	0.96	0.83	0.89	0.04
2.0	0.5	0.9	46	2	106	6	2	0.85	0.98	0.94	0.96	0.85	0.9	0.04
2.0	0.5	1.0	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.6	0.0	28	1	107	6	20	0.52	0.99	0.83	0.97	0.52	0.68	0.03
2.0	0.6	0.1	32	1	107	6	16	0.59	0.99	0.86	0.97	0.59	0.73	0.03
2.0	0.6	0.2	37	1	107	6	11	0.69	0.99	0.89	0.97	0.69	0.81	0.03
2.0	0.6	0.3	40	1	107	6	8	0.74	0.99	0.91	0.98	0.74	0.84	0.02
2.0	0.6	0.4	42	2	106	6	6	0.78	0.98	0.91	0.95	0.78	0.86	0.05
2.0	0.6	0.5	43	2	106	6	5	0.8	0.98	0.92	0.96	0.8	0.87	0.04
2.0	0.6	0.6	46	2	106	6	2	0.85	0.98	0.94	0.96	0.85	0.9	0.04
2.0	0.6	0.7	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.6	0.8	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.6	0.9	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.6	1.0	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.7	0.0	39	1	107	6	9	0.72	0.99	0.9	0.97	0.72	0.83	0.03
2.0	0.7	0.1	41	2	106	6	7	0.76	0.98	0.91	0.95	0.76	0.84	0.05
2.0	0.7	0.2	43	2	106	6	5	0.8	0.98	0.92	0.96	0.8	0.87	0.04
2.0	0.7	0.3	45	2	106	6	3	0.83	0.98	0.93	0.96	0.83	0.89	0.04
2.0	0.7	0.4	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.7	0.5	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.7	0.6	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.7	0.7	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.7	0.8	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.7	0.9	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.7	1.0	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.0	45	2	106	6	3	0.83	0.98	0.93	0.96	0.83	0.89	0.04
2.0	0.8	0.1	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.2	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.3	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.4	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.5	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.6	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.7	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.8	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	0.9	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.8	1.0	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	0.9	0.0	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.1	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.2	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.3	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.4	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.5	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.6	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.7	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	0.9	0.8	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	0.9	0.9	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	0.9	1.0	48	4	104	6	0	0.89	0.96	0.94	0.92	0.89	0.9	0.08
2.0	1.0	0.0	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	1.0	0.1	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	1.0	0.2	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	1.0	0.3	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	1.0	0.4	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	1.0	0.5	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.0	0.6	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.0	0.7	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.0	0.8	48	4	104	6	0	0.89	0.96	0.94	0.92	0.89	0.9	0.08
2.0	1.0	0.9	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.0	1.0	48	7	101	6	0	0.89	0.94	0.92	0.87	0.89	0.88	0.13
2.0	1.1	0.0	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	1.1	0.1	47	2	106	6	1	0.87	0.98	0.94	0.96	0.87	0.91	0.04
2.0	1.1	0.2	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.1	0.3	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.1	0.4	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.1	0.5	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.1	0.6	48	4	104	6	0	0.89	0.96	0.94	0.92	0.89	0.9	0.08
2.0	1.1	0.7	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.1	0.8	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.1	0.9	48	9	99	6	0	0.89	0.92	0.91	0.84	0.89	0.86	0.16
2.0	1.1	1.0	48	16	92	6	0	0.89	0.85	0.86	0.75	0.89	0.81	0.25
2.0	1.2	0.0	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.2	0.1	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.2	0.2	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.2	0.3	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.2	0.4	48	4	104	6	0	0.89	0.96	0.94	0.92	0.89	0.9	0.08
2.0	1.2	0.5	48	5	103	6	0	0.89	0.95	0.93	0.91	0.89	0.9	0.09
2.0	1.2	0.6	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.2	0.7	48	9	99	6	0	0.89	0.92	0.91	0.84	0.89	0.86	0.16
2.0	1.2	0.8	48	14	94	6	0	0.89	0.87	0.88	0.77	0.89	0.83	0.23
2.0	1.2	0.9	48	25	83	6	0	0.89	0.77	0.81	0.66	0.89	0.76	0.34
2.0	1.2	1.0	48	31	77	6	0	0.89	0.71	0.77	0.61	0.89	0.72	0.39
2.0	1.3	0.0	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.3	0.1	48	2	106	6	0	0.89	0.98	0.95	0.96	0.89	0.92	0.04
2.0	1.3	0.2	48	4	104	6	0	0.89	0.96	0.94	0.92	0.89	0.9	0.08
2.0	1.3	0.3	48	5	103	6	0	0.89	0.95	0.93	0.91	0.89	0.9	0.09
2.0	1.3	0.4	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.3	0.5	48	9	99	6	0	0.89	0.92	0.91	0.84	0.89	0.86	0.16
2.0	1.3	0.6	48	14	94	6	0	0.89	0.87	0.88	0.77	0.89	0.83	0.23
2.0	1.3	0.7	48	25	83	6	0	0.89	0.77	0.81	0.66	0.89	0.76	0.34
2.0	1.3	0.8	48	28	80	6	0	0.89	0.74	0.79	0.63	0.89	0.74	0.37
2.0	1.3	0.9	48	37	71	6	0	0.89	0.66	0.73	0.56	0.89	0.69	0.44
2.0	1.3	1.0	48	46	62	6	0	0.89	0.57	0.68	0.51	0.89	0.65	0.49
2.0	1.4	0.0	48	4	104	6	0	0.89	0.96	0.94	0.92	0.89	0.9	0.08
2.0	1.4	0.1	48	5	103	6	0	0.89	0.95	0.93	0.91	0.89	0.9	0.09
2.0	1.4	0.2	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.4	0.3	48	8	100	6	0	0.89	0.93	0.91	0.86	0.89	0.87	0.14
2.0	1.4	0.4	48	13	95	6	0	0.89	0.88	0.88	0.79	0.89	0.84	0.21
2.0	1.4	0.5	48	20	88	6	0	0.89	0.81	0.84	0.71	0.89	0.79	0.29
2.0	1.4	0.6	48	27	81	6	0	0.89	0.75	0.8	0.64	0.89	0.74	0.36
2.0	1.4	0.7	48	35	73	6	0	0.89	0.68	0.75	0.58	0.89	0.7	0.42
2.0	1.4	0.8	48	42	66	6	0	0.89	0.61	0.7	0.53	0.89	0.66	0.47
2.0	1.4	0.9	48	51	57	6	0	0.89	0.53	0.65	0.48	0.89	0.62	0.52
2.0	1.4	1.0	48	55	53	6	0	0.89	0.49	0.62	0.47	0.89	0.62	0.53
2.0	1.5	0.0	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.5	0.1	48	6	102	6	0	0.89	0.94	0.93	0.89	0.89	0.89	0.11
2.0	1.5	0.2	48	10	98	6	0	0.89	0.91	0.9	0.83	0.89	0.86	0.17
2.0	1.5	0.3	48	20	88	6	0	0.89	0.81	0.84	0.71	0.89	0.79	0.29
2.0	1.5	0.4	48	26	82	6	0	0.89	0.76	0.8	0.65	0.89	0.75	0.35
2.0	1.5	0.5	48	35	73	6	0	0.89	0.68	0.75	0.58	0.89	0.7	0.42
2.0	1.5	0.6	48	42	66	6	0	0.89	0.61	0.7	0.53	0.89	0.66	0.47
2.0	1.5	0.7	48	52	56	6	0	0.89	0.52	0.64	0.48	0.89	0.62	0.52
2.0	1.5	0.8	48	56	52	6	0	0.89	0.48	0.62	0.46	0.89	0.61	0.54
2.0	1.5	0.9	48	57	51	6	0	0.89	0.47	0.61	0.46	0.89	0.61	0.54
2.0	1.5	1.0	48	61	47	6	0	0.89	0.44	0.59	0.44	0.89	0.59	0.56
2.0	1.6	0.0	48	12	96	6	0	0.89	0.89	0.89	0.8	0.89	0.84	0.2
2.0	1.6	0.1	48	20	88	6	0	0.89	0.81	0.84	0.71	0.89	0.79	0.29
2.0	1.6	0.2	48	28	80	6	0	0.89	0.74	0.79	0.63	0.89	0.74	0.37
2.0	1.6	0.3	48	37	71	6	0	0.89	0.66	0.73	0.56	0.89	0.69	0.44
2.0	1.6	0.4	48	45	63	6	0	0.89	0.58	0.69	0.52	0.89	0.66	0.48
2.0	1.6	0.5	48	56	52	6	0	0.89	0.48	0.62	0.46	0.89	0.61	0.54
2.0	1.6	0.6	48	60	48	6	0	0.89	0.44	0.59	0.44	0.89	0.59	0.56
2.0	1.6	0.7	48	61	47	6	0	0.89	0.44	0.59	0.44	0.89	0.59	0.56
2.0	1.6	0.8	48	63	45	6	0	0.89	0.42	0.57	0.43	0.89	0.58	0.57
2.0	1.6	0.9	48	63	45	6	0	0.89	0.42	0.57	0.43	0.89	0.58	0.57
2.0	1.6	1.0	48	63	45	6	0	0.89	0.42	0.57	0.43	0.89	0.58	0.57
2.0	1.7	0.0	48	31	77	6	0	0.89	0.71	0.77	0.61	0.89	0.72	0.39
2.0	1.7	0.1	48	37	71	6	0	0.89	0.66	0.73	0.56	0.89	0.69	0.44
2.0	1.7	0.2	48	46	62	6	0	0.89	0.57	0.68	0.51	0.89	0.65	0.49
2.0	1.7	0.3	48	54	54	6	0	0.89	0.5	0.63	0.47	0.89	0.62	0.53
2.0	1.7	0.4	48	60	48	6	0	0.89	0.44	0.59	0.44	0.89	0.59	0.56
2.0	1.7	0.5	48	61	47	6	0	0.89	0.44	0.59	0.44	0.89	0.59	0.56
2.0	1.7	0.6	48	63	45	6	0	0.89	0.42	0.57	0.43	0.89	0.58	0.57
2.0	1.7	0.7	48	63	45	6	0	0.89	0.42	0.57	0.43	0.89	0.58	0.57
2.0	1.7	0.8	48	63	45	6	0	0.89	0.42	0.57	0.43	0.89	0.58	0.57
2.0	1.7	0.9	48	64	44	6	0	0.89	0.41	0.57	0.43	0.89	0.58	0.57
2.0	1.7	1.0	48	64	44	6	0	0.89	0.41	0.57	0.43	0.89	0.58	0.57
2.0	1.8	0.0	48	43	65	6	0	0.89	0.6	0.7	0.53	0.89	0.66	0.47
2.0	1.8	0.1	48	52	56	6	0	0.89	0.52	0.64	0.48	0.89	0.62	0.52
2.0	1.8	0.2	48	59	49	6	0	0.89	0.45	0.6	0.45	0.89	0.6	0.55
2.0	1.8	0.3	48	62	46	6	0	0.89	0.43	0.58	0.44	0.89	0.59	0.56
2.0	1.8	0.4	48	62	46	6	0	0.89	0.43	0.58	0.44	0.89	0.59	0.56
2.0	1.8	0.5	48	65	43	6	0	0.89	0.4	0.56	0.42	0.89	0.57	0.58
2.0	1.8	0.6	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	1.8	0.7	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	1.8	0.8	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	1.8	0.9	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	1.8	1.0	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	1.9	0.0	48	62	46	6	0	0.89	0.43	0.58	0.44	0.89	0.59	0.56
2.0	1.9	0.1	48	64	44	6	0	0.89	0.41	0.57	0.43	0.89	0.58	0.57
2.0	1.9	0.2	48	65	43	6	0	0.89	0.4	0.56	0.42	0.89	0.57	0.58
2.0	1.9	0.3	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	1.9	0.4	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	1.9	0.5	48	69	39	6	0	0.89	0.36	0.54	0.41	0.89	0.56	0.59
2.0	1.9	0.6	48	69	39	6	0	0.89	0.36	0.54	0.41	0.89	0.56	0.59
2.0	1.9	0.7	48	70	38	6	0	0.89	0.35	0.53	0.41	0.89	0.56	0.59
2.0	1.9	0.8	48	70	38	6	0	0.89	0.35	0.53	0.41	0.89	0.56	0.59
2.0	1.9	0.9	48	70	38	6	0	0.89	0.35	0.53	0.41	0.89	0.56	0.59
2.0	1.9	1.0	48	71	37	6	0	0.89	0.34	0.52	0.4	0.89	0.55	0.6
2.0	2.0	0.0	48	68	40	6	0	0.89	0.37	0.54	0.41	0.89	0.56	0.59
2.0	2.0	0.1	48	70	38	6	0	0.89	0.35	0.53	0.41	0.89	0.56	0.59
2.0	2.0	0.2	48	71	37	6	0	0.89	0.34	0.52	0.4	0.89	0.55	0.6
2.0	2.0	0.3	48	71	37	6	0	0.89	0.34	0.52	0.4	0.89	0.55	0.6
2.0	2.0	0.4	48	71	37	6	0	0.89	0.34	0.52	0.4	0.89	0.55	0.6
2.0	2.0	0.5	48	72	36	6	0	0.89	0.33	0.52	0.4	0.89	0.55	0.6
2.0	2.0	0.6	48	72	36	6	0	0.89	0.33	0.52	0.4	0.89	0.55	0.6
2.0	2.0	0.7	48	72	36	6	0	0.89	0.33	0.52	0.4	0.89	0.55	0.6
2.0	2.0	0.8	48	73	35	6	0	0.89	0.32	0.51	0.4	0.89	0.55	0.6
2.0	2.0	0.9	48	76	32	6	0	0.89	0.3	0.49	0.39	0.89	0.54	0.61
2.0	2.0	1.0	48	77	31	6	0	0.89	0.29	0.49	0.38	0.89	0.53	0.62
