LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.5	0.8	29	0	251	0	23	0.558	1.0	0.924	1.0	0.558	0.716	0.0
0.75	0.5	0.9	24	0	251	0	28	0.462	1.0	0.908	1.0	0.462	0.632	0.0
0.75	0.5	1.0	17	0	251	0	35	0.327	1.0	0.884	1.0	0.327	0.493	0.0
0.75	0.6	0.0	49	7	244	0	3	0.942	0.972	0.967	0.875	0.942	0.907	0.125
0.75	0.6	0.1	49	4	247	0	3	0.942	0.984	0.977	0.925	0.942	0.933	0.075
0.75	0.6	0.2	48	4	247	0	4	0.923	0.984	0.974	0.923	0.923	0.923	0.077
0.75	0.6	0.3	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.6	0.4	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.6	0.5	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.6	0.6	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.6	0.7	45	3	248	0	7	0.865	0.988	0.967	0.938	0.865	0.9	0.062
0.75	0.6	0.8	40	2	249	0	12	0.769	0.992	0.954	0.952	0.769	0.851	0.048
0.75	0.6	0.9	37	2	249	0	15	0.712	0.992	0.944	0.949	0.712	0.814	0.051
0.75	0.6	1.0	33	1	250	0	19	0.635	0.996	0.934	0.971	0.635	0.768	0.029
0.75	0.7	0.0	49	10	241	0	3	0.942	0.96	0.957	0.831	0.942	0.883	0.169
0.75	0.7	0.1	49	9	242	0	3	0.942	0.964	0.96	0.845	0.942	0.891	0.155
0.75	0.7	0.2	49	7	244	0	3	0.942	0.972	0.967	0.875	0.942	0.907	0.125
0.75	0.7	0.3	49	5	246	0	3	0.942	0.98	0.974	0.907	0.942	0.924	0.093
0.75	0.7	0.4	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	0.7	0.5	47	4	247	0	5	0.904	0.984	0.97	0.922	0.904	0.913	0.078
0.75	0.7	0.6	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.7	0.7	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.7	0.8	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.7	0.9	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.7	1.0	44	2	249	0	8	0.846	0.992	0.967	0.957	0.846	0.898	0.043
0.75	0.8	0.0	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	0.8	0.1	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	0.8	0.2	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	0.8	0.3	49	9	242	0	3	0.942	0.964	0.96	0.845	0.942	0.891	0.155
0.75	0.8	0.4	49	8	243	0	3	0.942	0.968	0.964	0.86	0.942	0.899	0.14
0.75	0.8	0.5	49	7	244	0	3	0.942	0.972	0.967	0.875	0.942	0.907	0.125
0.75	0.8	0.6	49	5	246	0	3	0.942	0.98	0.974	0.907	0.942	0.924	0.093
0.75	0.8	0.7	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	0.8	0.8	47	4	247	0	5	0.904	0.984	0.97	0.922	0.904	0.913	0.078
0.75	0.8	0.9	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.8	1.0	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.9	0.0	49	16	235	0	3	0.942	0.936	0.937	0.754	0.942	0.838	0.246
0.75	0.9	0.1	49	14	237	0	3	0.942	0.944	0.944	0.778	0.942	0.852	0.222
0.75	0.9	0.2	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	0.9	0.3	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	0.9	0.4	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	0.9	0.5	49	10	241	0	3	0.942	0.96	0.957	0.831	0.942	0.883	0.169
0.75	0.9	0.6	49	10	241	0	3	0.942	0.96	0.957	0.831	0.942	0.883	0.169
0.75	0.9	0.7	49	8	243	0	3	0.942	0.968	0.964	0.86	0.942	0.899	0.14
0.75	0.9	0.8	49	6	245	0	3	0.942	0.976	0.97	0.891	0.942	0.916	0.109
0.75	0.9	0.9	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	0.9	1.0	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	1.0	0.0	49	26	225	0	3	0.942	0.896	0.904	0.653	0.942	0.771	0.347
0.75	1.0	0.1	49	22	229	0	3	0.942	0.912	0.917	0.69	0.942	0.797	0.31
0.75	1.0	0.2	49	17	234	0	3	0.942	0.932	0.934	0.742	0.942	0.83	0.258
0.75	1.0	0.3	49	15	236	0	3	0.942	0.94	0.941	0.766	0.942	0.845	0.234
0.75	1.0	0.4	49	14	237	0	3	0.942	0.944	0.944	0.778	0.942	0.852	0.222
0.75	1.0	0.5	49	13	238	0	3	0.942	0.948	0.947	0.79	0.942	0.859	0.21
0.75	1.0	0.6	49	13	238	0	3	0.942	0.948	0.947	0.79	0.942	0.859	0.21
0.75	1.0	0.7	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	1.0	0.8	49	10	241	0	3	0.942	0.96	0.957	0.831	0.942	0.883	0.169
0.75	1.0	0.9	49	10	241	0	3	0.942	0.96	0.957	0.831	0.942	0.883	0.169
0.75	1.0	1.0	49	8	243	0	3	0.942	0.968	0.964	0.86	0.942	0.899	0.14
0.75	1.1	0.0	49	43	208	0	3	0.942	0.829	0.848	0.533	0.942	0.681	0.467
0.75	1.1	0.1	49	33	218	0	3	0.942	0.869	0.881	0.598	0.942	0.732	0.402
0.75	1.1	0.2	49	26	225	0	3	0.942	0.896	0.904	0.653	0.942	0.771	0.347
0.75	1.1	0.3	49	21	230	0	3	0.942	0.916	0.921	0.7	0.942	0.803	0.3
0.75	1.1	0.4	49	17	234	0	3	0.942	0.932	0.934	0.742	0.942	0.83	0.258
0.75	1.1	0.5	49	16	235	0	3	0.942	0.936	0.937	0.754	0.942	0.838	0.246
0.75	1.1	0.6	49	15	236	0	3	0.942	0.94	0.941	0.766	0.942	0.845	0.234
0.75	1.1	0.7	49	14	237	0	3	0.942	0.944	0.944	0.778	0.942	0.852	0.222
0.75	1.1	0.8	49	13	238	0	3	0.942	0.948	0.947	0.79	0.942	0.859	0.21
0.75	1.1	0.9	49	13	238	0	3	0.942	0.948	0.947	0.79	0.942	0.859	0.21
0.75	1.1	1.0	49	12	239	0	3	0.942	0.952	0.95	0.803	0.942	0.867	0.197
0.75	1.2	0.0	49	66	185	0	3	0.942	0.737	0.772	0.426	0.942	0.587	0.574
0.75	1.2	0.1	49	54	197	0	3	0.942	0.785	0.812	0.476	0.942	0.632	0.524
0.75	1.2	0.2	49	41	210	0	3	0.942	0.837	0.855	0.544	0.942	0.69	0.456
0.75	1.2	0.3	49	35	216	0	3	0.942	0.861	0.875	0.583	0.942	0.72	0.417
0.75	1.2	0.4	49	29	222	0	3	0.942	0.884	0.894	0.628	0.942	0.754	0.372
0.75	1.2	0.5	49	23	228	0	3	0.942	0.908	0.914	0.681	0.942	0.791	0.319
0.75	1.2	0.6	49	19	232	0	3	0.942	0.924	0.927	0.721	0.942	0.817	0.279
0.75	1.2	0.7	49	18	233	0	3	0.942	0.928	0.931	0.731	0.942	0.823	0.269
0.75	1.2	0.8	49	16	235	0	3	0.942	0.936	0.937	0.754	0.942	0.838	0.246
0.75	1.2	0.9	49	14	237	0	3	0.942	0.944	0.944	0.778	0.942	0.852	0.222
0.75	1.2	1.0	49	14	237	0	3	0.942	0.944	0.944	0.778	0.942	0.852	0.222
0.75	1.3	0.0	49	97	154	0	3	0.942	0.614	0.67	0.336	0.942	0.495	0.664
0.75	1.3	0.1	49	84	167	0	3	0.942	0.665	0.713	0.368	0.942	0.529	0.632
0.75	1.3	0.2	49	71	180	0	3	0.942	0.717	0.756	0.408	0.942	0.569	0.592
0.75	1.3	0.3	49	56	195	0	3	0.942	0.777	0.805	0.467	0.942	0.624	0.533
0.75	1.3	0.4	49	45	206	0	3	0.942	0.821	0.842	0.521	0.942	0.671	0.479
0.75	1.3	0.5	49	38	213	0	3	0.942	0.849	0.865	0.563	0.942	0.705	0.437
0.75	1.3	0.6	49	32	219	0	3	0.942	0.873	0.884	0.605	0.942	0.737	0.395
0.75	1.3	0.7	49	26	225	0	3	0.942	0.896	0.904	0.653	0.942	0.771	0.347
0.75	1.3	0.8	49	20	231	0	3	0.942	0.92	0.924	0.71	0.942	0.81	0.29
0.75	1.3	0.9	49	18	233	0	3	0.942	0.928	0.931	0.731	0.942	0.823	0.269
0.75	1.3	1.0	49	18	233	0	3	0.942	0.928	0.931	0.731	0.942	0.823	0.269
0.75	1.4	0.0	49	109	142	0	3	0.942	0.566	0.63	0.31	0.942	0.466	0.69
0.75	1.4	0.1	49	104	147	0	3	0.942	0.586	0.647	0.32	0.942	0.478	0.68
0.75	1.4	0.2	49	97	154	0	3	0.942	0.614	0.67	0.336	0.942	0.495	0.664
0.75	1.4	0.3	49	86	165	0	3	0.942	0.657	0.706	0.363	0.942	0.524	0.637
0.75	1.4	0.4	49	70	181	0	3	0.942	0.721	0.759	0.412	0.942	0.573	0.588
0.75	1.4	0.5	49	58	193	0	3	0.942	0.769	0.799	0.458	0.942	0.616	0.542
0.75	1.4	0.6	49	46	205	0	3	0.942	0.817	0.838	0.516	0.942	0.667	0.484
0.75	1.4	0.7	49	42	209	0	3	0.942	0.833	0.851	0.538	0.942	0.685	0.462
0.75	1.4	0.8	49	38	213	0	3	0.942	0.849	0.865	0.563	0.942	0.705	0.437
0.75	1.4	0.9	49	32	219	0	3	0.942	0.873	0.884	0.605	0.942	0.737	0.395
0.75	1.4	1.0	49	27	224	0	3	0.942	0.892	0.901	0.645	0.942	0.766	0.355
0.75	1.5	0.0	49	117	134	0	3	0.942	0.534	0.604	0.295	0.942	0.449	0.705
0.75	1.5	0.1	49	113	138	0	3	0.942	0.55	0.617	0.302	0.942	0.457	0.698
0.75	1.5	0.2	49	110	141	0	3	0.942	0.562	0.627	0.308	0.942	0.464	0.692
0.75	1.5	0.3	49	104	147	0	3	0.942	0.586	0.647	0.32	0.942	0.478	0.68
0.75	1.5	0.4	49	95	156	0	3	0.942	0.622	0.677	0.34	0.942	0.5	0.66
0.75	1.5	0.5	49	85	166	0	3	0.942	0.661	0.71	0.366	0.942	0.527	0.634
0.75	1.5	0.6	49	69	182	0	3	0.942	0.725	0.762	0.415	0.942	0.576	0.585
0.75	1.5	0.7	49	60	191	0	3	0.942	0.761	0.792	0.45	0.942	0.609	0.55
0.75	1.5	0.8	49	49	202	0	3	0.942	0.805	0.828	0.5	0.942	0.653	0.5
0.75	1.5	0.9	49	43	208	0	3	0.942	0.829	0.848	0.533	0.942	0.681	0.467
0.75	1.5	1.0	49	41	210	0	3	0.942	0.837	0.855	0.544	0.942	0.69	0.456
0.75	1.6	0.0	49	133	118	0	3	0.942	0.47	0.551	0.269	0.942	0.418	0.731
0.75	1.6	0.1	49	126	125	0	3	0.942	0.498	0.574	0.28	0.942	0.432	0.72
0.75	1.6	0.2	49	123	128	0	3	0.942	0.51	0.584	0.285	0.942	0.438	0.715
0.75	1.6	0.3	49	121	130	0	3	0.942	0.518	0.591	0.288	0.942	0.441	0.712
0.75	1.6	0.4	49	120	131	0	3	0.942	0.522	0.594	0.29	0.942	0.443	0.71
0.75	1.6	0.5	49	111	140	0	3	0.942	0.558	0.624	0.306	0.942	0.462	0.694
0.75	1.6	0.6	49	100	151	0	3	0.942	0.602	0.66	0.329	0.942	0.488	0.671
0.75	1.6	0.7	49	88	163	0	3	0.942	0.649	0.7	0.358	0.942	0.519	0.642
0.75	1.6	0.8	49	72	179	0	3	0.942	0.713	0.752	0.405	0.942	0.566	0.595
0.75	1.6	0.9	49	60	191	0	3	0.942	0.761	0.792	0.45	0.942	0.609	0.55
0.75	1.6	1.0	49	52	199	0	3	0.942	0.793	0.818	0.485	0.942	0.64	0.515
0.75	1.7	0.0	49	139	112	0	3	0.942	0.446	0.531	0.261	0.942	0.409	0.739
0.75	1.7	0.1	49	135	116	0	3	0.942	0.462	0.545	0.266	0.942	0.415	0.734
0.75	1.7	0.2	49	134	117	0	3	0.942	0.466	0.548	0.268	0.942	0.417	0.732
0.75	1.7	0.3	49	131	120	0	3	0.942	0.478	0.558	0.272	0.942	0.422	0.728
0.75	1.7	0.4	49	130	121	0	3	0.942	0.482	0.561	0.274	0.942	0.425	0.726
0.75	1.7	0.5	49	127	124	0	3	0.942	0.494	0.571	0.278	0.942	0.429	0.722
0.75	1.7	0.6	49	125	126	0	3	0.942	0.502	0.578	0.282	0.942	0.434	0.718
0.75	1.7	0.7	49	119	132	0	3	0.942	0.526	0.597	0.292	0.942	0.446	0.708
0.75	1.7	0.8	49	107	144	0	3	0.942	0.574	0.637	0.314	0.942	0.471	0.686
0.75	1.7	0.9	49	95	156	0	3	0.942	0.622	0.677	0.34	0.942	0.5	0.66
0.75	1.7	1.0	49	77	174	0	3	0.942	0.693	0.736	0.389	0.942	0.551	0.611
0.75	1.8	0.0	49	151	100	0	3	0.942	0.398	0.492	0.245	0.942	0.389	0.755
0.75	1.8	0.1	49	147	104	0	3	0.942	0.414	0.505	0.25	0.942	0.395	0.75
0.75	1.8	0.2	49	144	107	0	3	0.942	0.426	0.515	0.254	0.942	0.4	0.746
0.75	1.8	0.3	49	142	109	0	3	0.942	0.434	0.521	0.257	0.942	0.404	0.743
0.75	1.8	0.4	49	140	111	0	3	0.942	0.442	0.528	0.259	0.942	0.406	0.741
0.75	1.8	0.5	49	139	112	0	3	0.942	0.446	0.531	0.261	0.942	0.409	0.739
0.75	1.8	0.6	49	136	115	0	3	0.942	0.458	0.541	0.265	0.942	0.414	0.735
0.75	1.8	0.7	49	132	119	0	3	0.942	0.474	0.554	0.271	0.942	0.421	0.729
0.75	1.8	0.8	49	128	123	0	3	0.942	0.49	0.568	0.277	0.942	0.428	0.723
0.75	1.8	0.9	49	121	130	0	3	0.942	0.518	0.591	0.288	0.942	0.441	0.712
0.75	1.8	1.0	49	112	139	0	3	0.942	0.554	0.62	0.304	0.942	0.46	0.696
0.75	1.9	0.0	49	157	94	0	3	0.942	0.375	0.472	0.238	0.942	0.38	0.762
0.75	1.9	0.1	49	157	94	0	3	0.942	0.375	0.472	0.238	0.942	0.38	0.762
0.75	1.9	0.2	49	156	95	0	3	0.942	0.378	0.475	0.239	0.942	0.381	0.761
0.75	1.9	0.3	49	153	98	0	3	0.942	0.39	0.485	0.243	0.942	0.386	0.757
0.75	1.9	0.4	49	151	100	0	3	0.942	0.398	0.492	0.245	0.942	0.389	0.755
0.75	1.9	0.5	49	148	103	0	3	0.942	0.41	0.502	0.249	0.942	0.394	0.751
0.75	1.9	0.6	49	145	106	0	3	0.942	0.422	0.512	0.253	0.942	0.399	0.747
0.75	1.9	0.7	49	143	108	0	3	0.942	0.43	0.518	0.255	0.942	0.401	0.745
0.75	1.9	0.8	49	138	113	0	3	0.942	0.45	0.535	0.262	0.942	0.41	0.738
0.75	1.9	0.9	49	136	115	0	3	0.942	0.458	0.541	0.265	0.942	0.414	0.735
0.75	1.9	1.0	49	133	118	0	3	0.942	0.47	0.551	0.269	0.942	0.418	0.731
0.75	2.0	0.0	49	167	84	0	3	0.942	0.335	0.439	0.227	0.942	0.366	0.773
0.75	2.0	0.1	49	162	89	0	3	0.942	0.355	0.455	0.232	0.942	0.372	0.768
0.75	2.0	0.2	49	161	90	0	3	0.942	0.359	0.459	0.233	0.942	0.374	0.767
0.75	2.0	0.3	49	160	91	0	3	0.942	0.363	0.462	0.234	0.942	0.375	0.766
0.75	2.0	0.4	49	157	94	0	3	0.942	0.375	0.472	0.238	0.942	0.38	0.762
0.75	2.0	0.5	49	155	96	0	3	0.942	0.382	0.479	0.24	0.942	0.383	0.76
0.75	2.0	0.6	49	154	97	0	3	0.942	0.386	0.482	0.241	0.942	0.384	0.759
0.75	2.0	0.7	49	152	99	0	3	0.942	0.394	0.488	0.244	0.942	0.388	0.756
0.75	2.0	0.8	49	149	102	0	3	0.942	0.406	0.498	0.247	0.942	0.391	0.753
0.75	2.0	0.9	49	146	105	0	3	0.942	0.418	0.508	0.251	0.942	0.396	0.749
0.75	2.0	1.0	49	144	107	0	3	0.942	0.426	0.515	0.254	0.942	0.4	0.746
