LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
2.0	0.1	0.0	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.1	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.2	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.3	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.4	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.5	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.6	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.7	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.8	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	0.9	0	0	17	0	12	0.0	1.0	0.59	0.0	0.0	0.0	1.0
2.0	0.1	1.0	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.0	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.1	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.2	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.3	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.4	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.5	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.6	1	0	17	0	11	0.08	1.0	0.62	1.0	0.08	0.15	0.0
2.0	0.2	0.7	2	0	17	0	10	0.17	1.0	0.66	1.0	0.17	0.29	0.0
2.0	0.2	0.8	3	0	17	0	9	0.25	1.0	0.69	1.0	0.25	0.4	0.0
2.0	0.2	0.9	4	0	17	0	8	0.33	1.0	0.72	1.0	0.33	0.5	0.0
2.0	0.2	1.0	6	0	17	0	6	0.5	1.0	0.79	1.0	0.5	0.67	0.0
