LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.1	0.1	0.0	5	12	602	26	41	0.069	0.98	0.885	0.294	0.069	0.112	0.706
0.1	0.1	0.1	4	10	604	26	42	0.056	0.984	0.886	0.286	0.056	0.094	0.714
0.1	0.1	0.2	3	9	605	26	43	0.042	0.985	0.886	0.25	0.042	0.072	0.75
0.1	0.1	0.3	0	7	607	26	46	0.0	0.989	0.885	0.0	0.0	0.0	1.0
0.1	0.1	0.4	0	5	609	26	46	0.0	0.992	0.888	0.0	0.0	0.0	1.0
0.1	0.1	0.5	0	4	610	26	46	0.0	0.993	0.889	0.0	0.0	0.0	1.0
0.1	0.1	0.6	0	2	612	26	46	0.0	0.997	0.892	0.0	0.0	0.0	1.0
0.1	0.1	0.7	0	1	613	26	46	0.0	0.998	0.894	0.0	0.0	0.0	1.0
0.1	0.1	0.8	0	1	613	26	46	0.0	0.998	0.894	0.0	0.0	0.0	1.0
0.1	0.1	0.9	0	1	613	26	46	0.0	0.998	0.894	0.0	0.0	0.0	1.0
0.1	0.1	1.0	0	1	613	26	46	0.0	0.998	0.894	0.0	0.0	0.0	1.0
0.1	0.2	0.0	22	22	592	26	24	0.306	0.964	0.895	0.5	0.306	0.38	0.5
0.1	0.2	0.1	17	20	594	26	29	0.236	0.967	0.891	0.459	0.236	0.312	0.541
0.1	0.2	0.2	10	16	598	26	36	0.139	0.974	0.886	0.385	0.139	0.204	0.615
0.1	0.2	0.3	9	13	601	26	37	0.125	0.979	0.889	0.409	0.125	0.191	0.591
0.1	0.2	0.4	7	13	601	26	39	0.097	0.979	0.886	0.35	0.097	0.152	0.65
0.1	0.2	0.5	4	12	602	26	42	0.056	0.98	0.883	0.25	0.056	0.092	0.75
0.1	0.2	0.6	2	11	603	26	44	0.028	0.982	0.882	0.154	0.028	0.047	0.846
0.1	0.2	0.7	2	7	607	26	44	0.028	0.989	0.888	0.222	0.028	0.05	0.778
0.1	0.2	0.8	2	6	608	26	44	0.028	0.99	0.889	0.25	0.028	0.05	0.75
0.1	0.2	0.9	1	5	609	26	45	0.014	0.992	0.889	0.167	0.014	0.026	0.833
0.1	0.2	1.0	1	5	609	26	45	0.014	0.992	0.889	0.167	0.014	0.026	0.833
0.1	0.3	0.0	26	34	580	26	20	0.361	0.945	0.883	0.433	0.361	0.394	0.567
0.1	0.3	0.1	25	29	585	26	21	0.347	0.953	0.889	0.463	0.347	0.397	0.537
0.1	0.3	0.2	25	27	587	26	21	0.347	0.956	0.892	0.481	0.347	0.403	0.519
0.1	0.3	0.3	21	22	592	26	25	0.292	0.964	0.894	0.488	0.292	0.365	0.512
0.1	0.3	0.4	17	18	596	26	29	0.236	0.971	0.894	0.486	0.236	0.318	0.514
0.1	0.3	0.5	13	17	597	26	33	0.181	0.972	0.889	0.433	0.181	0.255	0.567
0.1	0.3	0.6	11	15	599	26	35	0.153	0.976	0.889	0.423	0.153	0.225	0.577
0.1	0.3	0.7	8	13	601	26	38	0.111	0.979	0.888	0.381	0.111	0.172	0.619
0.1	0.3	0.8	4	12	602	26	42	0.056	0.98	0.883	0.25	0.056	0.092	0.75
0.1	0.3	0.9	4	12	602	26	42	0.056	0.98	0.883	0.25	0.056	0.092	0.75
0.1	0.3	1.0	4	10	604	26	42	0.056	0.984	0.886	0.286	0.056	0.094	0.714
0.1	0.4	0.0	33	40	574	26	13	0.458	0.935	0.885	0.452	0.458	0.455	0.548
0.1	0.4	0.1	31	39	575	26	15	0.431	0.936	0.883	0.443	0.431	0.437	0.557
0.1	0.4	0.2	26	37	577	26	20	0.361	0.94	0.879	0.413	0.361	0.385	0.587
0.1	0.4	0.3	26	36	578	26	20	0.361	0.941	0.88	0.419	0.361	0.388	0.581
0.1	0.4	0.4	25	30	584	26	21	0.347	0.951	0.888	0.455	0.347	0.394	0.545
0.1	0.4	0.5	24	27	587	26	22	0.333	0.956	0.891	0.471	0.333	0.39	0.529
0.1	0.4	0.6	21	24	590	26	25	0.292	0.961	0.891	0.467	0.292	0.359	0.533
0.1	0.4	0.7	17	20	594	26	29	0.236	0.967	0.891	0.459	0.236	0.312	0.541
0.1	0.4	0.8	14	17	597	26	32	0.194	0.972	0.891	0.452	0.194	0.271	0.548
0.1	0.4	0.9	13	16	598	26	33	0.181	0.974	0.891	0.448	0.181	0.258	0.552
0.1	0.4	1.0	9	14	600	26	37	0.125	0.977	0.888	0.391	0.125	0.189	0.609
0.1	0.5	0.0	33	52	562	26	13	0.458	0.915	0.867	0.388	0.458	0.42	0.612
0.1	0.5	0.1	33	49	565	26	13	0.458	0.92	0.872	0.402	0.458	0.428	0.598
0.1	0.5	0.2	33	44	570	26	13	0.458	0.928	0.879	0.429	0.458	0.443	0.571
0.1	0.5	0.3	32	43	571	26	14	0.444	0.93	0.879	0.427	0.444	0.435	0.573
0.1	0.5	0.4	30	42	572	26	16	0.417	0.932	0.878	0.417	0.417	0.417	0.583
0.1	0.5	0.5	26	39	575	26	20	0.361	0.936	0.876	0.4	0.361	0.38	0.6
0.1	0.5	0.6	25	37	577	26	21	0.347	0.94	0.878	0.403	0.347	0.373	0.597
0.1	0.5	0.7	25	34	580	26	21	0.347	0.945	0.882	0.424	0.347	0.382	0.576
0.1	0.5	0.8	24	30	584	26	22	0.333	0.951	0.886	0.444	0.333	0.381	0.556
0.1	0.5	0.9	20	25	589	26	26	0.278	0.959	0.888	0.444	0.278	0.342	0.556
0.1	0.5	1.0	16	22	592	26	30	0.222	0.964	0.886	0.421	0.222	0.291	0.579
0.1	0.6	0.0	33	72	542	26	13	0.458	0.883	0.838	0.314	0.458	0.373	0.686
0.1	0.6	0.1	33	67	547	26	13	0.458	0.891	0.845	0.33	0.458	0.384	0.67
