LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.1	0.6	0.2	26	40	574	39	7	0.36	0.93	0.87	0.39	0.36	0.37	0.61
0.1	0.6	0.3	28	43	571	39	5	0.39	0.93	0.87	0.39	0.39	0.39	0.61
0.1	0.6	0.4	32	45	569	39	1	0.44	0.93	0.88	0.42	0.44	0.43	0.58
0.1	0.6	0.5	33	45	569	39	0	0.46	0.93	0.88	0.42	0.46	0.44	0.58
0.1	0.6	0.6	33	50	564	39	0	0.46	0.92	0.87	0.4	0.46	0.43	0.6
0.1	0.6	0.7	33	56	558	39	0	0.46	0.91	0.86	0.37	0.46	0.41	0.63
0.1	0.6	0.8	33	65	549	39	0	0.46	0.89	0.85	0.34	0.46	0.39	0.66
0.1	0.6	0.9	33	67	547	39	0	0.46	0.89	0.85	0.33	0.46	0.38	0.67
0.1	0.6	1.0	33	72	542	39	0	0.46	0.88	0.84	0.31	0.46	0.37	0.69
0.1	0.7	0.0	28	44	570	39	5	0.39	0.93	0.87	0.39	0.39	0.39	0.61
0.1	0.7	0.1	30	47	567	39	3	0.42	0.92	0.87	0.39	0.42	0.4	0.61
0.1	0.7	0.2	32	48	566	39	1	0.44	0.92	0.87	0.4	0.44	0.42	0.6
0.1	0.7	0.3	33	52	562	39	0	0.46	0.92	0.87	0.39	0.46	0.42	0.61
0.1	0.7	0.4	33	56	558	39	0	0.46	0.91	0.86	0.37	0.46	0.41	0.63
0.1	0.7	0.5	33	65	549	39	0	0.46	0.89	0.85	0.34	0.46	0.39	0.66
0.1	0.7	0.6	33	68	546	39	0	0.46	0.89	0.84	0.33	0.46	0.38	0.67
0.1	0.7	0.7	33	71	543	39	0	0.46	0.88	0.84	0.32	0.46	0.38	0.68
0.1	0.7	0.8	33	79	535	39	0	0.46	0.87	0.83	0.29	0.46	0.36	0.71
0.1	0.7	0.9	33	86	528	39	0	0.46	0.86	0.82	0.28	0.46	0.35	0.72
0.1	0.7	1.0	33	92	522	39	0	0.46	0.85	0.81	0.26	0.46	0.33	0.74
0.1	0.8	0.0	33	56	558	39	0	0.46	0.91	0.86	0.37	0.46	0.41	0.63
0.1	0.8	0.1	33	58	556	39	0	0.46	0.91	0.86	0.36	0.46	0.4	0.64
0.1	0.8	0.2	33	65	549	39	0	0.46	0.89	0.85	0.34	0.46	0.39	0.66
0.1	0.8	0.3	33	71	543	39	0	0.46	0.88	0.84	0.32	0.46	0.38	0.68
0.1	0.8	0.4	33	76	538	39	0	0.46	0.88	0.83	0.3	0.46	0.36	0.7
0.1	0.8	0.5	33	81	533	39	0	0.46	0.87	0.83	0.29	0.46	0.36	0.71
0.1	0.8	0.6	33	87	527	39	0	0.46	0.86	0.82	0.28	0.46	0.35	0.72
0.1	0.8	0.7	33	93	521	39	0	0.46	0.85	0.81	0.26	0.46	0.33	0.74
0.1	0.8	0.8	33	100	514	39	0	0.46	0.84	0.8	0.25	0.46	0.32	0.75
0.1	0.8	0.9	33	106	508	39	0	0.46	0.83	0.79	0.24	0.46	0.32	0.76
0.1	0.8	1.0	33	111	503	39	0	0.46	0.82	0.78	0.23	0.46	0.31	0.77
0.1	0.9	0.0	33	73	541	39	0	0.46	0.88	0.84	0.31	0.46	0.37	0.69
0.1	0.9	0.1	33	79	535	39	0	0.46	0.87	0.83	0.29	0.46	0.36	0.71
0.1	0.9	0.2	33	84	530	39	0	0.46	0.86	0.82	0.28	0.46	0.35	0.72
0.1	0.9	0.3	33	88	526	39	0	0.46	0.86	0.81	0.27	0.46	0.34	0.73
0.1	0.9	0.4	33	94	520	39	0	0.46	0.85	0.81	0.26	0.46	0.33	0.74
0.1	0.9	0.5	33	100	514	39	0	0.46	0.84	0.8	0.25	0.46	0.32	0.75
0.1	0.9	0.6	33	108	506	39	0	0.46	0.82	0.79	0.23	0.46	0.31	0.77
0.1	0.9	0.7	33	115	499	39	0	0.46	0.81	0.78	0.22	0.46	0.3	0.78
0.1	0.9	0.8	33	124	490	39	0	0.46	0.8	0.76	0.21	0.46	0.29	0.79
0.1	0.9	0.9	33	130	484	39	0	0.46	0.79	0.75	0.2	0.46	0.28	0.8
0.1	0.9	1.0	33	138	476	39	0	0.46	0.78	0.74	0.19	0.46	0.27	0.81
0.1	1.0	0.0	33	91	523	39	0	0.46	0.85	0.81	0.27	0.46	0.34	0.73
0.1	1.0	0.1	33	96	518	39	0	0.46	0.84	0.8	0.26	0.46	0.33	0.74
0.1	1.0	0.2	33	104	510	39	0	0.46	0.83	0.79	0.24	0.46	0.32	0.76
0.1	1.0	0.3	33	109	505	39	0	0.46	0.82	0.78	0.23	0.46	0.31	0.77
0.1	1.0	0.4	33	117	497	39	0	0.46	0.81	0.77	0.22	0.46	0.3	0.78
0.1	1.0	0.5	33	129	485	39	0	0.46	0.79	0.76	0.2	0.46	0.28	0.8
0.1	1.0	0.6	33	130	484	39	0	0.46	0.79	0.75	0.2	0.46	0.28	0.8
0.1	1.0	0.7	33	140	474	39	0	0.46	0.77	0.74	0.19	0.46	0.27	0.81
0.1	1.0	0.8	33	149	465	39	0	0.46	0.76	0.73	0.18	0.46	0.26	0.82
0.1	1.0	0.9	33	153	461	39	0	0.46	0.75	0.72	0.18	0.46	0.26	0.82
0.1	1.0	1.0	33	174	440	39	0	0.46	0.72	0.69	0.16	0.46	0.24	0.84
0.1	1.1	0.0	33	112	502	39	0	0.46	0.82	0.78	0.23	0.46	0.31	0.77
0.1	1.1	0.1	33	121	493	39	0	0.46	0.8	0.77	0.21	0.46	0.29	0.79
0.1	1.1	0.2	33	128	486	39	0	0.46	0.79	0.76	0.2	0.46	0.28	0.8
0.1	1.1	0.3	33	133	481	39	0	0.46	0.78	0.75	0.2	0.46	0.28	0.8
0.1	1.1	0.4	33	145	469	39	0	0.46	0.76	0.73	0.19	0.46	0.27	0.81
0.1	1.1	0.5	33	156	458	39	0	0.46	0.75	0.72	0.17	0.46	0.25	0.83
0.1	1.1	0.6	33	168	446	39	0	0.46	0.73	0.7	0.16	0.46	0.24	0.84
0.1	1.1	0.7	33	171	443	39	0	0.46	0.72	0.69	0.16	0.46	0.24	0.84
0.1	1.1	0.8	33	181	433	39	0	0.46	0.71	0.68	0.15	0.46	0.23	0.85
0.1	1.1	0.9	33	188	426	39	0	0.46	0.69	0.67	0.15	0.46	0.23	0.85
0.1	1.1	1.0	33	200	414	39	0	0.46	0.67	0.65	0.14	0.46	0.21	0.86
0.1	1.2	0.0	33	142	472	39	0	0.46	0.77	0.74	0.19	0.46	0.27	0.81
0.1	1.2	0.1	33	149	465	39	0	0.46	0.76	0.73	0.18	0.46	0.26	0.82
0.1	1.2	0.2	33	155	459	39	0	0.46	0.75	0.72	0.18	0.46	0.26	0.82
0.1	1.2	0.3	33	167	447	39	0	0.46	0.73	0.7	0.17	0.46	0.25	0.83
0.1	1.2	0.4	33	173	441	39	0	0.46	0.72	0.69	0.16	0.46	0.24	0.84
0.1	1.2	0.5	33	176	438	39	0	0.46	0.71	0.69	0.16	0.46	0.24	0.84
0.1	1.2	0.6	33	185	429	39	0	0.46	0.7	0.67	0.15	0.46	0.23	0.85
0.1	1.2	0.7	33	192	422	39	0	0.46	0.69	0.66	0.15	0.46	0.23	0.85
0.1	1.2	0.8	33	206	408	39	0	0.46	0.66	0.64	0.14	0.46	0.21	0.86
0.1	1.2	0.9	33	227	387	39	0	0.46	0.63	0.61	0.13	0.46	0.2	0.87
0.1	1.2	1.0	33	249	365	39	0	0.46	0.59	0.58	0.12	0.46	0.19	0.88
0.1	1.3	0.0	33	171	443	39	0	0.46	0.72	0.69	0.16	0.46	0.24	0.84
0.1	1.3	0.1	33	177	437	39	0	0.46	0.71	0.69	0.16	0.46	0.24	0.84
0.1	1.3	0.2	33	186	428	39	0	0.46	0.7	0.67	0.15	0.46	0.23	0.85
0.1	1.3	0.3	33	190	424	39	0	0.46	0.69	0.67	0.15	0.46	0.23	0.85
0.1	1.3	0.4	33	195	419	39	0	0.46	0.68	0.66	0.14	0.46	0.21	0.86
0.1	1.3	0.5	33	209	405	39	0	0.46	0.66	0.64	0.14	0.46	0.21	0.86
0.1	1.3	0.6	33	219	395	39	0	0.46	0.64	0.62	0.13	0.46	0.2	0.87
0.1	1.3	0.7	33	241	373	39	0	0.46	0.61	0.59	0.12	0.46	0.19	0.88
0.1	1.3	0.8	33	257	357	39	0	0.46	0.58	0.57	0.11	0.46	0.18	0.89
0.1	1.3	0.9	33	273	341	39	0	0.46	0.56	0.55	0.11	0.46	0.18	0.89
0.1	1.3	1.0	33	290	324	39	0	0.46	0.53	0.52	0.1	0.46	0.16	0.9
0.1	1.4	0.0	33	196	418	39	0	0.46	0.68	0.66	0.14	0.46	0.21	0.86
0.1	1.4	0.1	33	201	413	39	0	0.46	0.67	0.65	0.14	0.46	0.21	0.86
0.1	1.4	0.2	33	211	403	39	0	0.46	0.66	0.64	0.14	0.46	0.21	0.86
0.1	1.4	0.3	33	221	393	39	0	0.46	0.64	0.62	0.13	0.46	0.2	0.87
0.1	1.4	0.4	33	229	385	39	0	0.46	0.63	0.61	0.13	0.46	0.2	0.87
0.1	1.4	0.5	33	250	364	39	0	0.46	0.59	0.58	0.12	0.46	0.19	0.88
0.1	1.4	0.6	33	267	347	39	0	0.46	0.57	0.55	0.11	0.46	0.18	0.89
0.1	1.4	0.7	33	286	328	39	0	0.46	0.53	0.53	0.1	0.46	0.16	0.9
0.1	1.4	0.8	33	298	316	39	0	0.46	0.51	0.51	0.1	0.46	0.16	0.9
0.1	1.4	0.9	33	312	302	39	0	0.46	0.49	0.49	0.1	0.46	0.16	0.9
0.1	1.4	1.0	33	317	297	39	0	0.46	0.48	0.48	0.09	0.46	0.15	0.91
0.1	1.5	0.0	33	221	393	39	0	0.46	0.64	0.62	0.13	0.46	0.2	0.87
0.1	1.5	0.1	33	230	384	39	0	0.46	0.63	0.61	0.13	0.46	0.2	0.87
0.1	1.5	0.2	33	240	374	39	0	0.46	0.61	0.59	0.12	0.46	0.19	0.88
0.1	1.5	0.3	33	262	352	39	0	0.46	0.57	0.56	0.11	0.46	0.18	0.89
0.1	1.5	0.4	33	277	337	39	0	0.46	0.55	0.54	0.11	0.46	0.18	0.89
0.1	1.5	0.5	33	291	323	39	0	0.46	0.53	0.52	0.1	0.46	0.16	0.9
0.1	1.5	0.6	33	309	305	39	0	0.46	0.5	0.49	0.1	0.46	0.16	0.9
0.1	1.5	0.7	33	320	294	39	0	0.46	0.48	0.48	0.09	0.46	0.15	0.91
0.1	1.5	0.8	33	330	284	39	0	0.46	0.46	0.46	0.09	0.46	0.15	0.91
0.1	1.5	0.9	33	345	269	39	0	0.46	0.44	0.44	0.09	0.46	0.15	0.91
0.1	1.5	1.0	33	353	261	39	0	0.46	0.43	0.43	0.09	0.46	0.15	0.91
0.1	1.6	0.0	33	252	362	39	0	0.46	0.59	0.58	0.12	0.46	0.19	0.88
0.1	1.6	0.1	33	271	343	39	0	0.46	0.56	0.55	0.11	0.46	0.18	0.89
0.1	1.6	0.2	33	290	324	39	0	0.46	0.53	0.52	0.1	0.46	0.16	0.9
0.1	1.6	0.3	33	304	310	39	0	0.46	0.5	0.5	0.1	0.46	0.16	0.9
0.1	1.6	0.4	33	319	295	39	0	0.46	0.48	0.48	0.09	0.46	0.15	0.91
0.1	1.6	0.5	33	334	280	39	0	0.46	0.46	0.46	0.09	0.46	0.15	0.91
0.1	1.6	0.6	33	340	274	39	0	0.46	0.45	0.45	0.09	0.46	0.15	0.91
0.1	1.6	0.7	33	353	261	39	0	0.46	0.43	0.43	0.09	0.46	0.15	0.91
0.1	1.6	0.8	33	366	248	39	0	0.46	0.4	0.41	0.08	0.46	0.14	0.92
0.1	1.6	0.9	33	373	241	39	0	0.46	0.39	0.4	0.08	0.46	0.14	0.92
0.1	1.6	1.0	33	378	236	39	0	0.46	0.38	0.39	0.08	0.46	0.14	0.92
0.1	1.7	0.0	33	301	313	39	0	0.46	0.51	0.5	0.1	0.46	0.16	0.9
0.1	1.7	0.1	33	314	300	39	0	0.46	0.49	0.49	0.1	0.46	0.16	0.9
0.1	1.7	0.2	33	332	282	39	0	0.46	0.46	0.46	0.09	0.46	0.15	0.91
0.1	1.7	0.3	33	344	270	39	0	0.46	0.44	0.44	0.09	0.46	0.15	0.91
0.1	1.7	0.4	33	358	256	39	0	0.46	0.42	0.42	0.08	0.46	0.14	0.92
0.1	1.7	0.5	33	366	248	39	0	0.46	0.4	0.41	0.08	0.46	0.14	0.92
0.1	1.7	0.6	33	376	238	39	0	0.46	0.39	0.4	0.08	0.46	0.14	0.92
0.1	1.7	0.7	33	381	233	39	0	0.46	0.38	0.39	0.08	0.46	0.14	0.92
0.1	1.7	0.8	33	386	228	39	0	0.46	0.37	0.38	0.08	0.46	0.14	0.92
0.1	1.7	0.9	33	393	221	39	0	0.46	0.36	0.37	0.08	0.46	0.14	0.92
0.1	1.7	1.0	33	398	216	39	0	0.46	0.35	0.36	0.08	0.46	0.14	0.92
0.1	1.8	0.0	33	337	277	39	0	0.46	0.45	0.45	0.09	0.46	0.15	0.91
0.1	1.8	0.1	33	352	262	39	0	0.46	0.43	0.43	0.09	0.46	0.15	0.91
0.1	1.8	0.2	33	367	247	39	0	0.46	0.4	0.41	0.08	0.46	0.14	0.92
0.1	1.8	0.3	33	377	237	39	0	0.46	0.39	0.39	0.08	0.46	0.14	0.92
0.1	1.8	0.4	33	386	228	39	0	0.46	0.37	0.38	0.08	0.46	0.14	0.92
0.1	1.8	0.5	33	394	220	39	0	0.46	0.36	0.37	0.08	0.46	0.14	0.92
0.1	1.8	0.6	33	399	215	39	0	0.46	0.35	0.36	0.08	0.46	0.14	0.92
0.1	1.8	0.7	33	403	211	39	0	0.46	0.34	0.36	0.08	0.46	0.14	0.92
0.1	1.8	0.8	33	409	205	39	0	0.46	0.33	0.35	0.07	0.46	0.12	0.93
0.1	1.8	0.9	33	411	203	39	0	0.46	0.33	0.34	0.07	0.46	0.12	0.93
0.1	1.8	1.0	33	420	194	39	0	0.46	0.32	0.33	0.07	0.46	0.12	0.93
0.1	1.9	0.0	33	381	233	39	0	0.46	0.38	0.39	0.08	0.46	0.14	0.92
0.1	1.9	0.1	33	390	224	39	0	0.46	0.36	0.37	0.08	0.46	0.14	0.92
0.1	1.9	0.2	33	404	210	39	0	0.46	0.34	0.35	0.08	0.46	0.14	0.92
0.1	1.9	0.3	33	408	206	39	0	0.46	0.34	0.35	0.07	0.46	0.12	0.93
0.1	1.9	0.4	33	412	202	39	0	0.46	0.33	0.34	0.07	0.46	0.12	0.93
0.1	1.9	0.5	33	418	196	39	0	0.46	0.32	0.33	0.07	0.46	0.12	0.93
0.1	1.9	0.6	33	424	190	39	0	0.46	0.31	0.33	0.07	0.46	0.12	0.93
0.1	1.9	0.7	33	430	184	39	0	0.46	0.3	0.32	0.07	0.46	0.12	0.93
0.1	1.9	0.8	33	440	174	39	0	0.46	0.28	0.3	0.07	0.46	0.12	0.93
0.1	1.9	0.9	33	449	165	39	0	0.46	0.27	0.29	0.07	0.46	0.12	0.93
0.1	1.9	1.0	33	459	155	39	0	0.46	0.25	0.27	0.07	0.46	0.12	0.93
0.1	2.0	0.0	33	416	198	39	0	0.46	0.32	0.34	0.07	0.46	0.12	0.93
0.1	2.0	0.1	33	421	193	39	0	0.46	0.31	0.33	0.07	0.46	0.12	0.93
0.1	2.0	0.2	33	424	190	39	0	0.46	0.31	0.33	0.07	0.46	0.12	0.93
0.1	2.0	0.3	33	430	184	39	0	0.46	0.3	0.32	0.07	0.46	0.12	0.93
0.1	2.0	0.4	33	435	179	39	0	0.46	0.29	0.31	0.07	0.46	0.12	0.93
0.1	2.0	0.5	33	442	172	39	0	0.46	0.28	0.3	0.07	0.46	0.12	0.93
0.1	2.0	0.6	33	449	165	39	0	0.46	0.27	0.29	0.07	0.46	0.12	0.93
0.1	2.0	0.7	33	454	160	39	0	0.46	0.26	0.28	0.07	0.46	0.12	0.93
0.1	2.0	0.8	33	463	151	39	0	0.46	0.25	0.27	0.07	0.46	0.12	0.93
0.1	2.0	0.9	33	469	145	39	0	0.46	0.24	0.26	0.07	0.46	0.12	0.93
0.1	2.0	1.0	33	488	126	39	0	0.46	0.21	0.23	0.06	0.46	0.11	0.94
